fit,user_id,item_id,weight_lbs,rating,rented_for,body_type,category,size,age,review_date,bust_size_num,bust_size_letter,height_in,review_month,review_day_of_month,review_year,recommend
small,250287,127865,130.0,10.0,party,hourglass,gown,12,35.0,2014-02-22,34.0,4,65.0,2,22,2014,1
fit,11750,144051,160.0,10.0,date,apple,sheath,45,34.0,2013-10-21,38.0,2,66.0,10,21,2013,1
large,506243,573593,120.0,10.0,wedding,full bust,gown,17,31.0,2016-11-01,34.0,3,66.0,11,1,2016,1
fit,829360,136860,130.0,10.0,wedding,hourglass,sheath,12,33.0,2015-04-20,34.0,4,69.0,4,20,2015,1
fit,97848,126335,150.0,10.0,formal affair,pear,dress,16,34.0,2017-07-14,34.0,4,63.0,7,14,2017,1
fit,430607,1532367,155.0,8.0,date,athletic,dress,16,28.0,2017-10-31,34.0,1,68.0,10,31,2017,0
small,450176,615644,145.0,8.0,wedding,athletic,sheath,16,55.0,2017-05-04,,,67.0,5,4,2017,0
fit,470322,1785957,168.0,10.0,formal affair,athletic,gown,21,42.0,2017-11-06,36.0,4,70.0,11,6,2017,1
fit,415989,126335,180.0,8.0,wedding,hourglass,dress,24,28.0,2014-06-18,38.0,2,65.0,6,18,2014,0
fit,888564,644425,,2.0,other,athletic,sheath,20,36.0,2015-04-21,,,66.0,4,21,2015,0
fit,444586,2663048,150.0,4.0,everyday,athletic,sweater,14,46.0,2018-01-02,36.0,2,67.0,1,2,2018,0
fit,960331,450618,138.0,10.0,wedding,hourglass,dress,8,30.0,2017-05-19,36.0,3,66.0,5,19,2017,1
small,404901,1384226,,10.0,party,athletic,sheath,12,32.0,2016-10-10,32.0,2,69.0,10,10,2016,1
fit,674058,155381,150.0,8.0,party,athletic,dress,12,30.0,2014-12-15,36.0,2,70.0,12,15,2014,0
fit,670330,145906,137.0,8.0,formal affair,pear,gown,8,25.0,2013-04-29,34.0,1,66.0,4,29,2013,0
fit,371331,136110,,10.0,wedding,pear,dress,28,45.0,2016-11-26,36.0,2,65.0,11,26,2016,1
fit,917173,2459331,115.0,10.0,wedding,petite,skirt,1,31.0,2015-11-06,34.0,3,64.0,11,6,2015,1
small,746165,1000739,105.0,10.0,everyday,hourglass,dress,4,28.0,2017-06-20,34.0,3,61.0,6,20,2017,1
fit,485331,669328,145.0,10.0,formal affair,hourglass,dress,16,33.0,2017-08-23,36.0,3,63.0,8,23,2017,1
small,693411,1812370,100.0,10.0,formal affair,petite,gown,1,28.0,2017-04-26,34.0,2,62.0,4,26,2017,1
fit,441041,125465,165.0,10.0,party,hourglass,gown,28,53.0,2014-10-31,38.0,3,67.0,10,31,2014,1
fit,825850,2708732,130.0,10.0,everyday,hourglass,top,8,29.0,2017-11-07,32.0,5,64.0,11,7,2017,1
small,212438,1969604,125.0,10.0,work,petite,dress,4,41.0,2017-09-06,34.0,4,61.0,9,6,2017,1
fit,96359,644425,150.0,10.0,wedding,full bust,sheath,14,32.0,2015-08-14,38.0,4,66.0,8,14,2015,1
fit,362681,2396750,117.0,10.0,party,petite,jumpsuit,8,46.0,2016-06-15,34.0,4,62.0,6,15,2016,1
small,504915,146684,,10.0,wedding,petite,gown,8,32.0,2013-02-25,34.0,2,64.0,2,25,2013,1
fit,649801,877767,118.0,10.0,wedding,petite,gown,16,33.0,2017-06-07,34.0,2,60.0,6,7,2017,1
large,99405,130259,,8.0,wedding,hourglass,dress,35,38.0,2012-05-07,38.0,3,63.0,5,7,2012,0
small,762765,1786364,145.0,4.0,party,hourglass,sheath,8,32.0,2015-12-15,34.0,2,64.0,12,15,2015,0
fit,832196,1747742,,10.0,other,hourglass,gown,12,24.0,2017-01-16,36.0,3,61.0,1,16,2017,1
small,945404,1872602,,8.0,wedding,,dress,16,26.0,2017-06-07,34.0,1,63.0,6,7,2017,0
fit,610553,1391906,140.0,10.0,party,hourglass,dress,8,32.0,2016-12-19,36.0,4,66.0,12,19,2016,1
fit,408647,130259,150.0,10.0,formal affair,athletic,dress,8,45.0,2013-04-05,36.0,2,68.0,4,5,2013,1
small,476046,534314,115.0,8.0,date,petite,dress,4,28.0,2015-09-05,34.0,4,63.0,9,5,2015,0
fit,990920,2648913,155.0,8.0,everyday,hourglass,top,20,44.0,2017-08-06,38.0,3,65.0,8,6,2017,0
fit,17181,1103425,250.0,10.0,wedding,hourglass,dress,57,28.0,2014-12-27,,,65.0,12,27,2014,1
fit,893516,1738544,132.0,10.0,wedding,pear,dress,8,31.0,2017-09-15,34.0,3,66.0,9,15,2017,1
fit,401171,846616,140.0,6.0,wedding,athletic,dress,16,33.0,2016-03-01,34.0,3,69.0,3,1,2016,0
small,120907,1662825,89.0,10.0,party,petite,sheath,4,29.0,2016-04-07,32.0,4,62.0,4,7,2016,1
fit,488709,136110,,10.0,party,apple,dress,39,38.0,2014-01-05,,,62.0,1,5,2014,1
small,155205,2783742,149.0,10.0,work,hourglass,jumpsuit,16,39.0,2017-05-29,34.0,6,69.0,5,29,2017,1
small,440735,152836,132.0,8.0,party,straight & narrow,mini,16,37.0,2014-09-03,34.0,3,69.0,9,3,2014,0
fit,136279,125424,115.0,10.0,party,athletic,dress,1,32.0,2015-03-31,32.0,2,66.0,3,31,2015,1
fit,499011,452942,140.0,10.0,wedding,athletic,dress,12,31.0,2016-11-14,34.0,2,66.0,11,14,2016,1
fit,446973,698130,125.0,8.0,wedding,athletic,gown,8,41.0,2017-11-28,34.0,5,64.0,11,28,2017,0
fit,279870,1308013,,8.0,formal affair,hourglass,dress,20,46.0,2016-01-16,,,64.0,1,16,2016,0
large,675806,199457,138.0,8.0,formal affair,athletic,dress,4,39.0,2014-05-24,36.0,3,67.0,5,24,2014,0
fit,1373,2914063,,10.0,vacation,athletic,top,14,34.0,2017-03-28,34.0,4,68.0,3,28,2017,1
fit,121353,1356085,120.0,4.0,work,athletic,sheath,4,43.0,2017-12-04,32.0,4,67.0,12,4,2017,0
small,62101,1916904,,10.0,wedding,athletic,dress,8,32.0,2016-08-01,32.0,2,63.0,8,1,2016,1
large,320290,143094,150.0,10.0,vacation,full bust,dress,8,40.0,2014-07-22,36.0,4,64.0,7,22,2014,1
small,138427,2017483,128.0,6.0,wedding,athletic,jumpsuit,8,33.0,2017-09-05,32.0,2,68.0,9,5,2017,0
large,155547,2527457,108.0,8.0,everyday,hourglass,vest,4,37.0,2016-03-04,34.0,3,62.0,3,4,2016,0
fit,593221,2829293,130.0,10.0,party,hourglass,jumpsuit,4,29.0,2017-01-13,34.0,1,68.0,1,13,2017,1
fit,951520,1335648,145.0,10.0,wedding,hourglass,gown,9,34.0,2016-12-27,34.0,4,68.0,12,27,2016,1
fit,874232,142179,180.0,10.0,wedding,pear,gown,16,34.0,2013-01-16,38.0,2,65.0,1,16,2013,1
large,700126,134849,,8.0,formal affair,hourglass,gown,24,32.0,2013-02-13,,,63.0,2,13,2013,0
fit,360051,147594,,10.0,formal affair,hourglass,shift,24,33.0,2014-05-01,34.0,4,65.0,5,1,2014,1
fit,473340,2771965,125.0,10.0,party,hourglass,romper,4,26.0,2016-08-10,34.0,1,68.0,8,10,2016,1
fit,965082,167112,150.0,10.0,formal affair,athletic,dress,20,29.0,2014-06-11,36.0,2,67.0,6,11,2014,1
fit,201904,128730,210.0,8.0,wedding,apple,dress,24,32.0,2014-11-05,38.0,4,63.0,11,5,2014,0
fit,930040,645694,142.0,10.0,formal affair,hourglass,gown,12,28.0,2017-01-18,36.0,3,67.0,1,18,2017,1
fit,589579,152836,129.0,10.0,wedding,athletic,mini,8,28.0,2014-04-13,34.0,4,61.0,4,13,2014,1
small,146385,690330,135.0,8.0,everyday,hourglass,dress,8,30.0,2016-05-18,34.0,4,64.0,5,18,2016,0
fit,324459,181737,115.0,8.0,wedding,hourglass,dress,1,32.0,2015-06-02,32.0,3,61.0,6,2,2015,0
large,888054,932347,117.0,10.0,wedding,petite,dress,4,27.0,2016-11-28,32.0,3,63.0,11,28,2016,1
fit,749471,144714,120.0,10.0,wedding,athletic,gown,1,39.0,2014-06-11,32.0,2,65.0,6,11,2014,1
fit,182490,2937389,125.0,8.0,party,athletic,romper,8,21.0,2017-10-01,32.0,2,66.0,10,1,2017,0
fit,139262,1526552,165.0,8.0,everyday,hourglass,dress,24,36.0,2017-06-28,36.0,4,69.0,6,28,2017,0
fit,550331,1509299,125.0,8.0,party,athletic,shift,4,27.0,2017-02-09,32.0,2,64.0,2,9,2017,0
fit,742630,1585534,110.0,10.0,vacation,straight & narrow,dress,8,24.0,2017-06-13,32.0,1,66.0,6,13,2017,1
fit,424131,1219459,155.0,10.0,other,,maxi,15,28.0,2017-09-14,34.0,1,69.0,9,14,2017,1
fit,452195,2752000,120.0,10.0,party,petite,romper,8,32.0,2015-03-05,34.0,3,61.0,3,5,2015,1
fit,998239,154002,,8.0,formal affair,hourglass,gown,16,36.0,2011-11-21,,,62.0,11,21,2011,0
fit,36635,160612,136.0,8.0,wedding,pear,dress,12,29.0,2017-10-10,36.0,2,63.0,10,10,2017,0
fit,251560,131698,112.0,8.0,formal affair,petite,gown,4,40.0,2013-12-26,32.0,3,62.0,12,26,2013,0
fit,971750,1005880,140.0,10.0,wedding,hourglass,dress,12,24.0,2015-09-07,32.0,2,69.0,9,7,2015,1
fit,155973,166633,117.0,10.0,party,hourglass,mini,4,30.0,2014-12-29,32.0,3,63.0,12,29,2014,1
small,254845,1626903,130.0,10.0,wedding,athletic,dress,12,33.0,2017-10-29,32.0,2,67.0,10,29,2017,1
fit,394367,1769705,130.0,10.0,other,hourglass,sheath,12,34.0,2014-05-04,34.0,4,63.0,5,4,2014,1
fit,295354,174086,150.0,8.0,wedding,hourglass,dress,20,30.0,2014-08-09,34.0,3,67.0,8,9,2014,0
fit,369562,1355618,120.0,10.0,wedding,hourglass,dress,4,32.0,2017-09-18,34.0,4,61.0,9,18,2017,1
fit,472217,1454808,165.0,10.0,party,hourglass,dress,24,30.0,2017-06-22,36.0,4,66.0,6,22,2017,1
fit,963089,1687082,,10.0,wedding,hourglass,gown,13,31.0,2016-09-02,,,70.0,9,2,2016,1
fit,22487,943243,110.0,10.0,other,pear,gown,1,29.0,2017-10-18,34.0,1,64.0,10,18,2017,1
fit,388142,2073373,185.0,10.0,formal affair,full bust,jumpsuit,24,44.0,2017-11-14,38.0,5,69.0,11,14,2017,1
small,640902,736247,130.0,10.0,party,pear,dress,20,62.0,2017-11-21,34.0,2,61.0,11,21,2017,1
fit,531431,2442472,165.0,8.0,everyday,athletic,coat,20,29.0,2017-10-13,36.0,2,67.0,10,13,2017,0
fit,594033,643385,130.0,10.0,wedding,hourglass,dress,4,25.0,2017-09-22,34.0,2,67.0,9,22,2017,1
fit,622452,127495,165.0,6.0,party,hourglass,dress,20,33.0,2015-01-05,32.0,4,71.0,1,5,2015,0
fit,517585,136860,125.0,10.0,wedding,hourglass,sheath,8,32.0,2014-08-17,36.0,4,64.0,8,17,2014,1
fit,691468,1620318,125.0,8.0,vacation,full bust,dress,8,31.0,2015-09-02,34.0,3,63.0,9,2,2015,0
fit,282572,1366699,220.0,10.0,other,full bust,sheath,39,29.0,2016-05-03,36.0,4,64.0,5,3,2016,1
small,47002,1057664,135.0,10.0,date,straight & narrow,dress,12,31.0,2016-03-04,36.0,1,68.0,3,4,2016,1
fit,524024,123373,175.0,10.0,party,full bust,gown,29,33.0,2015-12-09,,,67.0,12,9,2015,1
fit,851629,1547051,120.0,10.0,formal affair,hourglass,gown,4,26.0,2015-10-07,32.0,4,61.0,10,7,2015,1
fit,478038,708064,,6.0,other,,dress,12,33.0,2016-04-28,36.0,2,65.0,4,28,2016,0
fit,873671,131533,,10.0,formal affair,hourglass,gown,25,32.0,2014-03-21,38.0,3,69.0,3,21,2014,1
fit,215488,877767,110.0,10.0,formal affair,petite,gown,8,37.0,2016-11-07,32.0,2,62.0,11,7,2016,1
small,630586,1210233,,10.0,formal affair,,gown,8,30.0,2016-05-17,32.0,2,61.0,5,17,2016,1
large,357506,1676837,135.0,10.0,wedding,athletic,dress,4,34.0,2017-02-25,,,65.0,2,25,2017,1
fit,334748,1869763,127.0,10.0,party,pear,shift,8,33.0,2015-08-21,34.0,1,65.0,8,21,2015,1
fit,791465,169961,115.0,10.0,formal affair,hourglass,sheath,1,33.0,2014-05-03,34.0,3,61.0,5,3,2014,1
fit,681432,467817,120.0,10.0,party,pear,dress,4,31.0,2017-07-24,32.0,4,60.0,7,24,2017,1
large,562658,134015,220.0,10.0,formal affair,hourglass,gown,43,35.0,2017-09-19,40.0,4,67.0,9,19,2017,1
small,66079,168610,,4.0,formal affair,full bust,gown,29,43.0,2014-11-09,38.0,4,71.0,11,9,2014,0
large,510056,2905597,150.0,10.0,everyday,,coat,12,32.0,2017-11-07,36.0,1,66.0,11,7,2017,1
fit,711723,149913,140.0,10.0,party,athletic,dress,8,32.0,2015-05-05,36.0,3,67.0,5,5,2015,1
fit,61334,1515649,155.0,8.0,other,pear,dress,20,56.0,2015-03-17,36.0,2,64.0,3,17,2015,0
small,822761,1074283,137.0,10.0,wedding,pear,dress,8,27.0,2017-07-31,34.0,2,66.0,7,31,2017,1
fit,163549,1210233,,10.0,wedding,straight & narrow,gown,1,32.0,2017-06-19,32.0,2,67.0,6,19,2017,1
fit,388549,1541730,128.0,10.0,formal affair,athletic,dress,4,29.0,2017-02-19,32.0,4,68.0,2,19,2017,1
fit,422656,772587,145.0,10.0,party,hourglass,dress,14,45.0,2017-12-11,36.0,4,65.0,12,11,2017,1
fit,576202,2684435,145.0,10.0,everyday,hourglass,coat,14,25.0,2017-08-23,32.0,4,66.0,8,23,2017,1
fit,319591,1980086,,10.0,formal affair,hourglass,gown,24,53.0,2016-05-23,,,66.0,5,23,2016,1
fit,406337,1139708,,10.0,work,hourglass,dress,8,27.0,2016-01-30,,,67.0,1,30,2016,1
small,506423,522755,,10.0,party,full bust,dress,35,28.0,2016-12-05,38.0,4,63.0,12,5,2016,1
fit,998673,2255218,160.0,10.0,work,hourglass,blazer,14,36.0,2017-05-22,34.0,4,65.0,5,22,2017,1
fit,175012,145906,121.0,10.0,formal affair,full bust,gown,8,27.0,2015-03-28,,,68.0,3,28,2015,1
small,522639,136110,135.0,8.0,wedding,straight & narrow,dress,8,31.0,2014-05-07,34.0,2,69.0,5,7,2014,0
fit,256956,123793,,10.0,formal affair,,gown,36,21.0,2014-06-08,,,66.0,6,8,2014,1
fit,867217,1922124,,10.0,vacation,athletic,shift,12,46.0,2016-06-15,34.0,2,67.0,6,15,2016,1
small,129289,2696735,160.0,8.0,work,hourglass,blazer,20,39.0,2016-06-15,32.0,4,64.0,6,15,2016,0
fit,293060,472922,145.0,8.0,wedding,full bust,dress,16,33.0,2017-10-09,34.0,5,66.0,10,9,2017,0
fit,301027,155820,110.0,10.0,formal affair,hourglass,gown,4,32.0,2013-02-25,34.0,4,63.0,2,25,2013,1
large,419346,2057094,128.0,6.0,everyday,athletic,jacket,8,25.0,2017-12-19,34.0,2,68.0,12,19,2017,0
fit,947711,137585,125.0,10.0,wedding,hourglass,sheath,12,37.0,2015-07-28,32.0,3,64.0,7,28,2015,1
fit,944546,1804642,136.0,6.0,everyday,athletic,dress,4,35.0,2017-06-21,32.0,1,70.0,6,21,2017,0
fit,137436,1532367,,10.0,date,straight & narrow,dress,1,32.0,2016-04-14,,,66.0,4,14,2016,1
large,789966,258206,135.0,10.0,party,apple,dress,8,27.0,2016-07-26,36.0,2,67.0,7,26,2016,1
fit,964425,1869763,160.0,8.0,wedding,full bust,shift,20,31.0,2016-08-03,34.0,4,62.0,8,3,2016,0
small,690180,1744232,,6.0,party,,dress,14,42.0,2017-12-10,34.0,2,68.0,12,10,2017,0
fit,949796,1498329,170.0,10.0,formal affair,hourglass,gown,20,46.0,2017-07-23,38.0,4,67.0,7,23,2017,1
large,424862,1484078,128.0,10.0,wedding,athletic,sheath,1,30.0,2015-11-16,,,68.0,11,16,2015,1
fit,183542,926842,115.0,10.0,party,petite,dress,1,28.0,2017-12-19,32.0,1,61.0,12,19,2017,1
fit,501639,134015,140.0,10.0,formal affair,athletic,gown,13,31.0,2014-02-09,36.0,2,67.0,2,9,2014,1
fit,174147,880935,140.0,10.0,party,pear,dress,12,30.0,2017-11-06,34.0,2,67.0,11,6,2017,1
small,776155,1769204,125.0,8.0,wedding,athletic,gown,8,30.0,2017-02-08,32.0,1,62.0,2,8,2017,0
fit,755079,1831674,130.0,10.0,formal affair,athletic,gown,8,23.0,2017-01-23,32.0,1,64.0,1,23,2017,1
small,567106,1455118,119.0,8.0,formal affair,petite,dress,4,38.0,2017-05-24,32.0,3,66.0,5,24,2017,0
fit,244195,670966,156.0,10.0,everyday,hourglass,dress,14,34.0,2017-08-10,36.0,3,65.0,8,10,2017,1
fit,115282,2834871,135.0,10.0,other,hourglass,top,12,26.0,2017-08-24,34.0,1,65.0,8,24,2017,1
large,691468,1138140,125.0,10.0,date,full bust,dress,4,31.0,2017-12-07,34.0,3,63.0,12,7,2017,1
fit,138183,142179,173.0,8.0,formal affair,apple,gown,25,46.0,2011-11-26,36.0,3,68.0,11,26,2011,0
fit,654281,136110,149.0,10.0,wedding,athletic,dress,24,37.0,2014-03-31,36.0,3,62.0,3,31,2014,1
large,464497,2382109,125.0,4.0,other,athletic,jumpsuit,8,38.0,2015-03-22,34.0,3,66.0,3,22,2015,0
large,823533,2822377,125.0,10.0,everyday,athletic,coat,8,48.0,2016-11-12,,,63.0,11,12,2016,1
fit,212847,2673874,125.0,10.0,formal affair,athletic,jumpsuit,4,25.0,2016-05-26,32.0,2,63.0,5,26,2016,1
fit,254904,126335,,8.0,party,hourglass,dress,24,37.0,2013-06-17,38.0,3,67.0,6,17,2013,0
fit,453296,174086,,10.0,party,hourglass,dress,16,22.0,2015-03-28,34.0,4,63.0,3,28,2015,1
fit,521738,890105,178.0,10.0,wedding,,dress,28,39.0,2017-09-22,38.0,3,59.0,9,22,2017,1
fit,697785,1139708,,6.0,work,hourglass,dress,16,28.0,2016-02-05,34.0,3,68.0,2,5,2016,0
small,951337,1549763,160.0,10.0,wedding,athletic,sheath,16,32.0,2015-08-03,36.0,2,73.0,8,3,2015,1
fit,428878,542159,,10.0,wedding,,sheath,24,28.0,2017-10-03,36.0,4,67.0,10,3,2017,1
fit,603937,1528722,114.0,10.0,wedding,hourglass,dress,4,20.0,2016-10-30,32.0,2,59.0,10,30,2016,1
fit,282128,2426137,,10.0,everyday,hourglass,coat,14,30.0,2016-02-02,34.0,3,66.0,2,2,2016,1
fit,467360,916623,193.0,10.0,party,hourglass,dress,26,29.0,2017-12-03,36.0,4,67.0,12,3,2017,1
large,954488,126335,150.0,10.0,formal affair,hourglass,dress,12,20.0,2015-01-28,34.0,2,68.0,1,28,2015,1
fit,706849,865585,132.0,8.0,formal affair,athletic,sheath,8,33.0,2015-09-19,36.0,4,64.0,9,19,2015,0
large,293381,165468,150.0,10.0,party,hourglass,dress,12,32.0,2014-08-05,34.0,4,62.0,8,5,2014,1
fit,752886,1382388,172.0,10.0,formal affair,hourglass,dress,20,30.0,2017-03-15,36.0,3,68.0,3,15,2017,1
fit,759622,2154123,192.0,8.0,everyday,hourglass,skirt,20,34.0,2017-02-28,36.0,4,69.0,2,28,2017,0
fit,594339,450618,130.0,10.0,wedding,hourglass,dress,16,25.0,2016-11-16,36.0,3,62.0,11,16,2016,1
fit,326284,1099773,112.0,10.0,wedding,petite,dress,4,34.0,2015-05-10,34.0,2,62.0,5,10,2015,1
fit,776367,1443184,,10.0,work,,dress,32,25.0,2017-02-01,,,62.0,2,1,2017,1
small,689577,126335,,10.0,party,athletic,dress,8,46.0,2015-01-14,32.0,4,66.0,1,14,2015,1
fit,644013,722678,125.0,10.0,work,athletic,dress,8,29.0,2017-01-13,34.0,2,63.0,1,13,2017,1
fit,13910,416213,127.0,8.0,wedding,pear,gown,8,23.0,2016-09-12,32.0,2,64.0,9,12,2016,0
fit,317399,137585,115.0,10.0,wedding,,sheath,1,27.0,2014-08-03,,,63.0,8,3,2014,1
large,9914,1988709,131.0,6.0,other,athletic,dress,4,42.0,2017-09-25,,,66.0,9,25,2017,0
fit,829773,730008,170.0,10.0,party,hourglass,dress,20,38.0,2017-06-29,36.0,3,71.0,6,29,2017,1
fit,690304,708064,150.0,10.0,vacation,hourglass,dress,12,29.0,2016-05-03,34.0,4,69.0,5,3,2016,1
fit,46464,304354,118.0,10.0,work,hourglass,dress,4,28.0,2017-02-21,32.0,4,65.0,2,21,2017,1
fit,695117,344292,140.0,8.0,party,pear,sheath,16,29.0,2016-11-28,34.0,2,66.0,11,28,2016,0
fit,401903,585830,115.0,10.0,party,athletic,dress,8,27.0,2015-07-27,32.0,2,66.0,7,27,2015,1
fit,495314,1113191,125.0,10.0,wedding,hourglass,dress,4,32.0,2014-12-18,34.0,1,68.0,12,18,2014,1
small,616938,128730,145.0,8.0,wedding,hourglass,dress,12,37.0,2015-04-06,38.0,3,66.0,4,6,2015,0
fit,300500,149739,121.0,10.0,formal affair,athletic,gown,8,35.0,2012-01-31,34.0,2,61.0,1,31,2012,1
fit,945809,1429022,125.0,8.0,wedding,athletic,dress,4,31.0,2016-04-09,32.0,2,67.0,4,9,2016,0
small,71902,694477,,10.0,wedding,straight & narrow,dress,8,33.0,2015-08-14,32.0,4,67.0,8,14,2015,1
fit,993019,2866121,160.0,10.0,formal affair,petite,skirt,16,23.0,2017-12-26,36.0,3,60.0,12,26,2017,1
small,861309,178527,140.0,10.0,other,hourglass,dress,16,26.0,2015-03-12,32.0,3,68.0,3,12,2015,1
large,455394,291364,110.0,6.0,everyday,petite,dress,4,41.0,2017-03-21,34.0,1,61.0,3,21,2017,0
large,37038,154652,116.0,10.0,party,petite,dress,1,33.0,2014-03-05,32.0,2,61.0,3,5,2014,1
small,232266,451591,150.0,8.0,work,pear,dress,12,30.0,2017-04-17,34.0,3,63.0,4,17,2017,0
fit,116142,383730,128.0,10.0,everyday,pear,dress,8,33.0,2017-04-19,34.0,1,63.0,4,19,2017,1
fit,842848,128959,131.0,10.0,formal affair,pear,gown,8,54.0,2017-04-03,34.0,2,64.0,4,3,2017,1
fit,131069,135459,150.0,10.0,formal affair,hourglass,dress,16,28.0,2016-04-20,34.0,4,67.0,4,20,2016,1
large,579656,229145,189.0,8.0,wedding,hourglass,dress,14,38.0,2017-05-19,36.0,3,66.0,5,19,2017,0
fit,539693,2714551,125.0,8.0,everyday,hourglass,top,8,62.0,2017-10-10,32.0,4,64.0,10,10,2017,0
large,541186,2379488,115.0,10.0,vacation,straight & narrow,skirt,4,35.0,2017-02-01,34.0,2,67.0,2,1,2017,1
small,243964,686884,132.0,8.0,formal affair,athletic,dress,8,24.0,2016-01-08,34.0,2,69.0,1,8,2016,0
large,362304,947192,135.0,8.0,wedding,pear,dress,8,32.0,2015-09-03,34.0,2,65.0,9,3,2015,0
fit,183642,174086,118.0,10.0,wedding,hourglass,dress,4,33.0,2014-03-16,32.0,4,67.0,3,16,2014,1
small,436844,1498329,,10.0,wedding,straight & narrow,gown,24,,2017-09-18,36.0,3,65.0,9,18,2017,1
fit,521895,1869763,130.0,8.0,formal affair,petite,shift,8,24.0,2016-05-01,34.0,4,64.0,5,1,2016,0
fit,688422,2764812,155.0,8.0,everyday,athletic,vest,14,32.0,2017-11-14,36.0,2,69.0,11,14,2017,0
fit,762065,2424628,130.0,10.0,everyday,athletic,top,8,34.0,2017-09-19,34.0,1,64.0,9,19,2017,1
fit,627329,963476,130.0,10.0,party,pear,sheath,8,40.0,2016-07-31,36.0,2,65.0,7,31,2016,1
fit,337698,1928796,110.0,8.0,party,straight & narrow,sheath,4,20.0,2016-12-17,32.0,2,65.0,12,17,2016,0
fit,637049,123373,140.0,10.0,formal affair,hourglass,gown,16,27.0,2014-02-20,34.0,2,64.0,2,20,2014,1
fit,388209,1592585,,10.0,party,,dress,35,40.0,2017-08-11,38.0,4,64.0,8,11,2017,1
fit,169291,132738,,10.0,formal affair,pear,gown,20,33.0,2015-10-17,36.0,4,63.0,10,17,2015,1
fit,636176,1226293,130.0,10.0,party,straight & narrow,shift,12,36.0,2014-12-20,36.0,2,62.0,12,20,2014,1
large,863977,140321,,8.0,formal affair,,gown,20,27.0,2016-04-18,,,70.0,4,18,2016,0
small,665007,914136,150.0,10.0,wedding,hourglass,dress,16,31.0,2016-05-18,36.0,2,66.0,5,18,2016,1
fit,898214,616481,115.0,10.0,everyday,hourglass,dress,8,45.0,2017-04-25,34.0,4,60.0,4,25,2017,1
large,161659,1860491,130.0,10.0,wedding,straight & narrow,dress,4,28.0,2016-12-12,34.0,3,64.0,12,12,2016,1
fit,805175,1866411,115.0,8.0,wedding,straight & narrow,dress,4,32.0,2017-06-05,32.0,3,67.0,6,5,2017,0
fit,680580,1147844,140.0,10.0,formal affair,hourglass,dress,12,33.0,2015-07-14,34.0,3,64.0,7,14,2015,1
fit,648145,1096999,115.0,10.0,other,petite,maxi,4,29.0,2017-06-27,34.0,2,66.0,6,27,2017,1
fit,612337,591636,155.0,10.0,everyday,pear,dress,16,45.0,2016-09-26,34.0,3,65.0,9,26,2016,1
fit,266243,2932257,165.0,8.0,everyday,athletic,top,20,40.0,2017-05-09,36.0,3,69.0,5,9,2017,0
small,740470,503972,,10.0,wedding,hourglass,gown,28,23.0,2016-11-16,38.0,4,67.0,11,16,2016,1
fit,772829,134015,170.0,10.0,formal affair,hourglass,gown,35,42.0,2013-11-24,38.0,4,64.0,11,24,2013,1
fit,679155,2419758,,8.0,work,,shirt,8,47.0,2015-12-11,32.0,4,66.0,12,11,2015,0
fit,180155,2210199,125.0,10.0,everyday,straight & narrow,sweater,8,28.0,2018-01-03,34.0,1,66.0,1,3,2018,1
fit,692506,1584000,125.0,10.0,other,hourglass,dress,4,28.0,2015-11-17,,,69.0,11,17,2015,1
fit,335522,127865,128.0,10.0,formal affair,athletic,gown,12,33.0,2016-05-15,32.0,3,67.0,5,15,2016,1
fit,317055,1874176,,10.0,wedding,pear,dress,16,30.0,2017-09-13,34.0,2,68.0,9,13,2017,1
fit,594966,2882239,175.0,8.0,work,hourglass,shirt,24,27.0,2017-09-15,38.0,3,65.0,9,15,2017,0
fit,177915,140321,,8.0,wedding,hourglass,gown,21,33.0,2013-11-12,36.0,4,69.0,11,12,2013,0
fit,719364,148089,155.0,8.0,wedding,straight & narrow,dress,16,33.0,2013-12-27,36.0,3,70.0,12,27,2013,0
large,761553,654681,125.0,8.0,vacation,hourglass,dress,8,26.0,2017-09-15,34.0,3,63.0,9,15,2017,0
fit,126052,1680252,140.0,8.0,party,pear,mini,14,57.0,2017-11-15,36.0,1,65.0,11,15,2017,0
fit,592732,561264,160.0,8.0,wedding,,sheath,16,28.0,2017-09-14,,,67.0,9,14,2017,0
fit,530581,1787191,160.0,10.0,party,straight & narrow,sheath,12,34.0,2016-05-21,36.0,1,70.0,5,21,2016,1
fit,388317,1749759,105.0,10.0,work,straight & narrow,dress,1,36.0,2016-03-08,32.0,3,63.0,3,8,2016,1
fit,553793,1313942,130.0,10.0,other,athletic,dress,4,27.0,2017-04-07,32.0,2,63.0,4,7,2017,1
large,523893,174086,115.0,8.0,other,petite,dress,4,30.0,2016-07-31,34.0,1,63.0,7,31,2016,0
fit,993857,1266562,,6.0,everyday,,dress,12,32.0,2017-08-30,,,66.0,8,30,2017,0
fit,568613,1238932,118.0,10.0,wedding,athletic,dress,1,27.0,2015-03-31,34.0,1,64.0,3,31,2015,1
fit,585245,319191,135.0,10.0,formal affair,straight & narrow,dress,12,46.0,2016-10-11,34.0,3,64.0,10,11,2016,1
fit,258821,1895348,158.0,10.0,wedding,full bust,dress,24,61.0,2016-06-01,36.0,4,67.0,6,1,2016,1
fit,974560,1313746,120.0,10.0,wedding,athletic,shift,8,29.0,2017-06-23,34.0,2,65.0,6,23,2017,1
