fit,user_id,item_id,weight_lbs,rating,rented_for,body_type,category,size,age,review_date,bust_size_num,bust_size_letter,height_in,review_month,review_day_of_month,review_year,recommend
fit,5700,382883,130.0,10.0,party,hourglass,dress,8,34.0,2016-01-04,34.0,4,63.0,1,4,2016,1
fit,923187,175496,130.0,10.0,vacation,straight & narrow,dress,8,54.0,2016-08-10,34.0,0,64.0,8,10,2016,1
fit,822475,1260731,117.0,10.0,vacation,pear,dress,4,36.0,2017-09-06,34.0,0,62.0,9,6,2017,1
large,203323,1179273,150.0,10.0,other,hourglass,dress,24,33.0,2017-04-09,38.0,4,62.0,4,9,2017,1
fit,595673,1361162,140.0,8.0,date,athletic,dress,12,38.0,2015-07-02,34.0,2,71.0,7,2,2015,0
fit,54101,154002,125.0,10.0,formal affair,hourglass,gown,4,34.0,2013-02-18,34.0,4,62.0,2,18,2013,1
fit,957319,2256307,145.0,10.0,everyday,athletic,pants,16,26.0,2017-11-28,34.0,3,68.0,11,28,2017,1
fit,474307,174086,128.0,10.0,wedding,pear,dress,8,37.0,2013-05-15,34.0,2,64.0,5,15,2013,1
large,6422,2905597,150.0,4.0,work,hourglass,coat,20,41.0,2016-02-15,34.0,3,62.0,2,15,2016,0
fit,47597,552889,128.0,10.0,wedding,athletic,gown,8,32.0,2017-06-26,34.0,3,66.0,6,26,2017,1
small,266982,1763585,117.0,10.0,party,hourglass,dress,8,33.0,2017-12-19,34.0,2,64.0,12,19,2017,1
fit,468958,250315,160.0,10.0,work,athletic,dress,20,30.0,2017-07-12,36.0,3,66.0,7,12,2017,1
small,814704,136110,128.0,8.0,other,hourglass,dress,12,34.0,2014-04-22,34.0,3,61.0,4,22,2014,0
fit,411705,2673874,138.0,10.0,party,athletic,jumpsuit,12,48.0,2016-04-04,34.0,4,66.0,4,4,2016,1
fit,581694,654681,117.0,10.0,party,pear,dress,1,28.0,2017-10-10,34.0,0,64.0,10,10,2017,1
small,446593,129831,125.0,10.0,wedding,hourglass,dress,12,24.0,2017-07-17,34.0,3,60.0,7,17,2017,1
large,755121,2083642,120.0,6.0,everyday,athletic,cape,4,31.0,2017-12-15,32.0,4,64.0,12,15,2017,0
fit,215971,1499752,135.0,10.0,everyday,hourglass,dress,20,45.0,2017-03-26,34.0,5,66.0,3,26,2017,1
fit,573703,2557055,137.0,4.0,work,hourglass,top,12,38.0,2017-12-12,34.0,3,67.0,12,12,2017,0
fit,944690,939721,110.0,8.0,work,pear,dress,1,26.0,2016-10-20,32.0,2,61.0,10,20,2016,0
large,682482,1260731,118.0,6.0,party,petite,dress,8,29.0,2017-03-28,32.0,3,63.0,3,28,2017,0
fit,215971,1362593,135.0,10.0,everyday,hourglass,maxi,20,45.0,2016-08-01,34.0,5,66.0,8,1,2016,1
fit,121522,1478427,105.0,10.0,party,hourglass,dress,1,23.0,2016-06-19,34.0,0,64.0,6,19,2016,1
large,884132,125564,125.0,6.0,formal affair,pear,gown,4,31.0,2014-02-27,34.0,2,64.0,2,27,2014,0
small,878482,1391320,125.0,10.0,party,petite,dress,7,27.0,2016-03-16,32.0,4,62.0,3,16,2016,1
fit,962020,1459539,110.0,10.0,work,petite,dress,4,34.0,2016-05-01,32.0,4,63.0,5,1,2016,1
fit,182515,1453669,123.0,8.0,party,pear,dress,4,29.0,2015-10-20,34.0,2,64.0,10,20,2015,0
fit,48265,2300010,123.0,8.0,everyday,petite,jacket,8,28.0,2017-11-29,32.0,4,62.0,11,29,2017,0
fit,778498,466311,106.0,10.0,other,petite,dress,8,39.0,2016-06-20,32.0,3,61.0,6,20,2016,1
fit,613788,1869940,101.0,10.0,formal affair,petite,gown,1,36.0,2017-11-15,32.0,3,62.0,11,15,2017,1
small,531752,131533,155.0,8.0,formal affair,full bust,gown,24,28.0,2017-09-21,38.0,4,66.0,9,21,2017,0
fit,448577,466944,110.0,10.0,formal affair,athletic,gown,3,29.0,2016-03-15,34.0,0,62.0,3,15,2016,1
fit,642444,1996590,153.0,8.0,party,apple,romper,24,35.0,2014-03-01,34.0,6,62.0,3,1,2014,0
fit,9259,155735,140.0,10.0,party,pear,dress,16,31.0,2014-10-28,34.0,3,65.0,10,28,2014,1
small,331143,2315001,130.0,8.0,party,hourglass,jumpsuit,8,23.0,2017-02-01,32.0,3,66.0,2,1,2017,0
fit,887571,1099530,135.0,10.0,date,athletic,shift,12,40.0,2017-06-15,34.0,3,64.0,6,15,2017,1
fit,51637,2406399,140.0,8.0,everyday,athletic,skirt,12,33.0,2016-06-08,34.0,2,67.0,6,8,2016,0
small,331143,1501987,130.0,4.0,formal affair,hourglass,gown,4,23.0,2016-01-05,32.0,3,66.0,1,5,2016,0
fit,709960,152510,127.0,8.0,wedding,hourglass,dress,1,33.0,2013-12-09,32.0,2,67.0,12,9,2013,0
fit,817263,2636291,140.0,10.0,wedding,hourglass,skirt,14,27.0,2017-09-25,34.0,3,66.0,9,25,2017,1
fit,561538,1687082,130.0,10.0,wedding,hourglass,gown,8,30.0,2015-03-05,34.0,2,66.0,3,5,2015,1
fit,544345,176490,140.0,4.0,wedding,hourglass,dress,12,29.0,2013-10-07,34.0,2,63.0,10,7,2013,0
fit,791055,172027,110.0,8.0,vacation,petite,dress,4,36.0,2014-06-03,34.0,2,60.0,6,3,2014,0
fit,208242,1620576,150.0,8.0,other,athletic,dress,16,24.0,2016-10-21,34.0,2,67.0,10,21,2016,0
fit,353444,269172,130.0,10.0,wedding,athletic,sheath,8,30.0,2018-01-04,34.0,3,64.0,1,4,2018,1
small,960319,945880,125.0,8.0,formal affair,athletic,gown,8,42.0,2015-10-29,34.0,0,65.0,10,29,2015,0
small,904708,1897655,116.0,10.0,date,athletic,dress,8,25.0,2016-04-25,34.0,3,62.0,4,25,2016,1
fit,983417,1352656,120.0,10.0,party,straight & narrow,dress,4,36.0,2016-01-01,34.0,2,69.0,1,1,2016,1
small,791841,760309,105.0,10.0,formal affair,petite,dress,1,26.0,2017-07-06,32.0,1,60.0,7,6,2017,1
fit,858931,1691700,115.0,10.0,formal affair,petite,dress,4,32.0,2017-07-05,34.0,0,62.0,7,5,2017,1
fit,11051,2303762,165.0,10.0,vacation,full bust,romper,16,29.0,2016-07-12,34.0,4,70.0,7,12,2016,1
fit,685336,1229740,150.0,8.0,wedding,pear,gown,13,34.0,2014-11-27,34.0,3,67.0,11,27,2014,0
fit,549496,699053,127.0,10.0,party,straight & narrow,dress,12,34.0,2016-12-18,32.0,2,65.0,12,18,2016,1
small,689828,172027,130.0,8.0,wedding,athletic,dress,12,34.0,2015-10-08,34.0,2,64.0,10,8,2015,0
large,259136,2364723,118.0,8.0,work,straight & narrow,culottes,4,35.0,2017-11-21,34.0,2,64.0,11,21,2017,0
fit,740507,1680968,135.0,8.0,party,athletic,dress,8,56.0,2015-11-15,34.0,2,67.0,11,15,2015,0
fit,440688,947192,120.0,10.0,wedding,hourglass,dress,12,57.0,2015-06-08,34.0,4,63.0,6,8,2015,1
fit,470461,545632,127.0,10.0,party,hourglass,print,8,43.0,2014-08-20,34.0,3,69.0,8,20,2014,1
fit,575355,136110,140.0,10.0,wedding,straight & narrow,dress,12,28.0,2014-04-28,32.0,3,63.0,4,28,2014,1
fit,391439,644425,125.0,10.0,party,athletic,sheath,8,37.0,2016-06-15,34.0,4,64.0,6,15,2016,1
fit,535916,809269,153.0,10.0,work,hourglass,dress,12,29.0,2017-03-04,34.0,2,69.0,3,4,2017,1
fit,230036,1799377,130.0,10.0,party,athletic,dress,12,51.0,2017-03-08,36.0,3,66.0,3,8,2017,1
fit,474047,1407928,130.0,8.0,everyday,straight & narrow,sheath,8,55.0,2016-11-21,36.0,2,64.0,11,21,2016,0
fit,600575,131117,130.0,8.0,wedding,athletic,gown,4,30.0,2013-10-14,32.0,2,68.0,10,14,2013,0
large,193047,1511014,118.0,8.0,other,athletic,dress,4,41.0,2017-09-22,34.0,3,62.0,9,22,2017,0
fit,840810,599262,160.0,10.0,wedding,pear,dress,20,31.0,2017-10-16,34.0,3,63.0,10,16,2017,1
fit,607324,1913010,133.0,8.0,party,athletic,dress,8,31.0,2014-10-04,34.0,2,63.0,10,4,2014,0
fit,742001,1144993,165.0,8.0,formal affair,athletic,gown,25,38.0,2017-11-20,36.0,3,67.0,11,20,2017,0
small,806242,924335,160.0,8.0,wedding,pear,dress,12,32.0,2016-08-15,34.0,4,68.0,8,15,2016,0
fit,840939,131117,145.0,10.0,formal affair,athletic,gown,8,27.0,2014-12-16,32.0,2,68.0,12,16,2014,1
fit,388317,1063761,105.0,10.0,other,straight & narrow,sheath,4,36.0,2015-08-18,32.0,3,63.0,8,18,2015,1
small,84940,729362,135.0,10.0,wedding,athletic,dress,16,45.0,2016-02-09,34.0,3,65.0,2,9,2016,1
small,589384,1860720,135.0,4.0,vacation,hourglass,dress,8,32.0,2016-03-20,34.0,3,65.0,3,20,2016,0
fit,334415,123793,155.0,10.0,formal affair,athletic,gown,17,36.0,2014-09-21,36.0,3,67.0,9,21,2014,1
fit,540916,2793818,130.0,10.0,date,athletic,romper,14,26.0,2016-10-17,34.0,2,68.0,10,17,2016,1
fit,766954,2342226,118.0,10.0,work,straight & narrow,blazer,4,48.0,2017-03-08,34.0,0,64.0,3,8,2017,1
fit,861377,863134,130.0,10.0,other,apple,shift,20,77.0,2015-06-09,36.0,3,65.0,6,9,2015,1
fit,496722,2807264,120.0,10.0,everyday,athletic,top,4,52.0,2017-04-14,34.0,4,63.0,4,14,2017,1
fit,483939,131533,128.0,10.0,wedding,athletic,gown,8,29.0,2014-04-29,34.0,2,66.0,4,29,2014,1
fit,711623,2620667,128.0,10.0,party,petite,romper,4,24.0,2017-02-27,34.0,0,63.0,2,27,2017,1
fit,350900,782555,140.0,8.0,wedding,hourglass,dress,8,30.0,2017-09-18,34.0,4,67.0,9,18,2017,0
fit,959509,858304,150.0,8.0,work,hourglass,dress,20,47.0,2016-03-02,38.0,2,65.0,3,2,2016,0
large,45337,851692,130.0,8.0,other,pear,dress,12,26.0,2014-11-13,34.0,2,67.0,11,13,2014,0
large,560601,1334351,135.0,8.0,vacation,athletic,dress,8,26.0,2016-09-23,34.0,4,64.0,9,23,2016,0
fit,926351,1126889,123.0,10.0,other,hourglass,dress,4,32.0,2015-11-23,32.0,4,64.0,11,23,2015,1
fit,796374,2431119,140.0,10.0,everyday,hourglass,top,12,49.0,2017-09-06,28.0,5,67.0,9,6,2017,1
fit,965934,125465,150.0,10.0,wedding,hourglass,gown,23,24.0,2014-07-22,36.0,4,62.0,7,22,2014,1
fit,397615,1169722,130.0,10.0,formal affair,straight & narrow,shift,4,39.0,2017-11-12,34.0,3,67.0,11,12,2017,1
fit,485331,669328,145.0,10.0,formal affair,hourglass,dress,16,33.0,2017-08-23,36.0,3,63.0,8,23,2017,1
fit,906212,809891,128.0,10.0,date,petite,dress,8,38.0,2017-09-03,34.0,2,62.0,9,3,2017,1
fit,379926,2755189,130.0,10.0,party,full bust,jumpsuit,16,32.0,2017-04-03,36.0,5,62.0,4,3,2017,1
large,996716,1164757,146.0,10.0,party,athletic,dress,8,26.0,2017-05-04,34.0,3,67.0,5,4,2017,1
fit,173574,1260666,102.0,10.0,other,athletic,dress,4,40.0,2015-10-27,32.0,4,62.0,10,27,2015,1
fit,17636,1515339,150.0,10.0,formal affair,pear,gown,8,34.0,2016-08-22,36.0,4,63.0,8,22,2016,1
fit,687612,842449,109.0,10.0,everyday,petite,dress,1,31.0,2016-12-19,32.0,2,63.0,12,19,2016,1
fit,825850,2708732,130.0,10.0,everyday,hourglass,top,8,29.0,2017-11-07,32.0,5,64.0,11,7,2017,1
fit,26196,1337205,125.0,8.0,formal affair,petite,gown,8,44.0,2015-04-29,34.0,3,63.0,4,29,2015,0
fit,793109,1613579,125.0,10.0,formal affair,straight & narrow,dress,4,46.0,2017-11-01,34.0,0,66.0,11,1,2017,1
fit,362681,2396750,117.0,10.0,party,petite,jumpsuit,8,46.0,2016-06-15,34.0,4,62.0,6,15,2016,1
fit,252809,607186,145.0,8.0,party,pear,dress,14,33.0,2017-06-28,34.0,3,67.0,6,28,2017,0
fit,968343,146684,180.0,10.0,wedding,athletic,gown,17,34.0,2012-11-28,36.0,4,68.0,11,28,2012,1
fit,589138,310735,155.0,10.0,other,hourglass,dress,20,38.0,2017-11-26,34.0,5,63.0,11,26,2017,1
fit,879674,1877137,132.0,10.0,other,athletic,maxi,8,29.0,2018-01-04,36.0,3,65.0,1,4,2018,1
small,762765,1786364,145.0,4.0,party,hourglass,sheath,8,32.0,2015-12-15,34.0,2,64.0,12,15,2015,0
fit,272914,1106697,120.0,6.0,party,athletic,dress,4,31.0,2016-05-18,34.0,4,63.0,5,18,2016,0
fit,949056,1718885,135.0,10.0,everyday,apple,dress,20,48.0,2017-05-28,36.0,4,64.0,5,28,2017,1
fit,441632,2114572,140.0,8.0,work,straight & narrow,top,14,32.0,2017-03-21,34.0,2,68.0,3,21,2017,0
fit,709728,167112,115.0,8.0,wedding,petite,dress,1,32.0,2014-10-20,32.0,0,60.0,10,20,2014,0
fit,510399,216048,140.0,10.0,other,hourglass,dress,12,48.0,2017-10-26,32.0,5,71.0,10,26,2017,1
fit,99156,1225471,125.0,10.0,work,athletic,dress,8,55.0,2017-03-18,34.0,2,65.0,3,18,2017,1
large,773847,2195049,105.0,10.0,work,athletic,blazer,1,38.0,2015-09-29,32.0,2,61.0,9,29,2015,1
small,995066,859889,115.0,10.0,wedding,petite,dress,1,31.0,2017-04-17,32.0,2,63.0,4,17,2017,1
fit,208596,125424,165.0,10.0,wedding,pear,dress,16,34.0,2016-11-21,36.0,2,69.0,11,21,2016,1
fit,867651,1194169,105.0,10.0,wedding,petite,dress,1,32.0,2015-10-15,32.0,0,64.0,10,15,2015,1
fit,184217,166633,118.0,8.0,party,hourglass,mini,4,33.0,2014-09-11,32.0,0,65.0,9,11,2014,0
fit,347747,2017483,120.0,10.0,work,petite,jumpsuit,8,34.0,2017-11-18,32.0,3,61.0,11,18,2017,1
fit,959165,2266220,110.0,8.0,formal affair,athletic,top,8,20.0,2015-10-09,32.0,0,62.0,10,9,2015,0
fit,615813,1841367,140.0,8.0,work,athletic,dress,16,37.0,2017-07-07,34.0,3,65.0,7,7,2017,0
fit,995761,427952,135.0,10.0,wedding,straight & narrow,dress,1,28.0,2017-04-26,34.0,2,69.0,4,26,2017,1
large,645706,126335,130.0,6.0,party,hourglass,dress,12,34.0,2014-06-15,34.0,3,60.0,6,15,2014,0
fit,926227,174086,120.0,10.0,wedding,petite,dress,4,28.0,2016-05-03,34.0,2,63.0,5,3,2016,1
small,373899,1643568,150.0,10.0,other,hourglass,dress,20,23.0,2017-02-27,34.0,4,62.0,2,27,2017,1
fit,143830,1714387,125.0,10.0,wedding,athletic,dress,12,56.0,2017-07-19,32.0,4,66.0,7,19,2017,1
fit,531599,1353012,100.0,8.0,formal affair,athletic,gown,1,43.0,2016-11-01,32.0,2,62.0,11,1,2016,0
fit,816981,155381,140.0,4.0,wedding,hourglass,dress,8,32.0,2014-07-04,34.0,2,66.0,7,4,2014,0
fit,107843,138431,121.0,10.0,formal affair,athletic,gown,4,34.0,2014-04-18,34.0,0,64.0,4,18,2014,1
fit,309480,2211789,166.0,8.0,vacation,hourglass,romper,20,38.0,2016-04-18,36.0,2,72.0,4,18,2016,0
fit,408838,1459539,142.0,10.0,wedding,athletic,dress,8,29.0,2016-12-19,34.0,4,63.0,12,19,2016,1
fit,711161,148089,140.0,10.0,date,athletic,dress,12,27.0,2013-10-01,34.0,3,69.0,10,1,2013,1
large,985967,374793,118.0,8.0,other,petite,dress,1,30.0,2014-08-09,32.0,2,63.0,8,9,2014,0
fit,577688,2032140,150.0,8.0,everyday,athletic,jacket,12,27.0,2016-04-19,34.0,2,70.0,4,19,2016,0
small,294195,1213427,138.0,10.0,wedding,straight & narrow,gown,16,29.0,2016-10-20,32.0,3,69.0,10,20,2016,1
fit,988278,2077141,118.0,10.0,everyday,petite,romper,1,41.0,2016-08-25,32.0,2,66.0,8,25,2016,1
fit,864276,1125393,130.0,10.0,formal affair,hourglass,dress,4,32.0,2016-09-19,32.0,4,68.0,9,19,2016,1
fit,486373,232899,130.0,10.0,vacation,athletic,dress,14,32.0,2016-04-01,34.0,2,70.0,4,1,2016,1
fit,593221,2829293,130.0,10.0,party,hourglass,jumpsuit,4,29.0,2017-01-13,34.0,0,68.0,1,13,2017,1
fit,693436,1238932,125.0,10.0,wedding,petite,dress,4,29.0,2015-10-21,32.0,0,64.0,10,21,2015,1
fit,913433,1031440,135.0,8.0,party,pear,dress,14,30.0,2017-02-17,34.0,3,65.0,2,17,2017,0
fit,418011,2673874,140.0,10.0,party,hourglass,jumpsuit,8,33.0,2016-02-28,34.0,3,68.0,2,28,2016,1
fit,10930,864981,130.0,8.0,formal affair,hourglass,gown,16,59.0,2017-05-14,36.0,2,62.0,5,14,2017,0
fit,951520,1335648,145.0,10.0,wedding,hourglass,gown,9,34.0,2016-12-27,34.0,4,68.0,12,27,2016,1
fit,355881,913142,170.0,8.0,party,hourglass,dress,20,37.0,2017-02-28,34.0,4,67.0,2,28,2017,0
fit,521538,1459957,140.0,10.0,formal affair,full bust,dress,24,45.0,2015-11-09,36.0,4,62.0,11,9,2015,1
fit,967357,1083818,130.0,10.0,party,hourglass,dress,8,31.0,2016-06-13,34.0,4,66.0,6,13,2016,1
fit,342083,1114441,125.0,10.0,formal affair,athletic,gown,4,39.0,2017-11-20,34.0,2,66.0,11,20,2017,1
fit,248396,2411704,160.0,10.0,everyday,apple,down,24,46.0,2016-01-26,38.0,4,63.0,1,26,2016,1
fit,34055,616481,140.0,6.0,party,athletic,dress,16,49.0,2015-12-22,38.0,3,64.0,12,22,2015,0
fit,187590,1749759,140.0,10.0,date,hourglass,dress,16,40.0,2015-10-14,36.0,3,67.0,10,14,2015,1
small,557302,797218,170.0,8.0,everyday,hourglass,dress,20,34.0,2016-10-04,36.0,3,72.0,10,4,2016,0
fit,576202,2791864,145.0,10.0,work,hourglass,jumpsuit,12,25.0,2017-11-12,32.0,4,66.0,11,12,2017,1
fit,453670,2684666,120.0,10.0,party,petite,jumpsuit,4,25.0,2015-08-06,32.0,3,63.0,8,6,2015,1
large,997058,886686,115.0,6.0,date,petite,dress,8,24.0,2017-02-13,32.0,3,62.0,2,13,2017,0
fit,195396,2410432,130.0,6.0,work,hourglass,skirt,12,32.0,2017-12-12,34.0,3,66.0,12,12,2017,0
fit,868585,870184,139.0,10.0,wedding,athletic,dress,8,30.0,2017-05-16,34.0,0,65.0,5,16,2017,1
fit,231380,132738,125.0,8.0,formal affair,full bust,gown,8,44.0,2014-04-11,34.0,4,65.0,4,11,2014,0
fit,667260,409531,180.0,10.0,work,pear,dress,24,38.0,2017-08-20,36.0,2,65.0,8,20,2017,1
small,208192,1344940,150.0,8.0,work,pear,dress,16,26.0,2016-10-24,34.0,2,67.0,10,24,2016,0
fit,164768,137585,125.0,10.0,wedding,pear,sheath,8,30.0,2015-07-30,34.0,2,65.0,7,30,2015,1
large,423086,2773598,160.0,8.0,party,hourglass,romper,20,33.0,2017-11-06,36.0,4,63.0,11,6,2017,0
large,112850,2379488,115.0,8.0,party,petite,skirt,4,30.0,2016-03-29,34.0,2,62.0,3,29,2016,0
fit,961790,1783282,135.0,10.0,work,athletic,dress,8,48.0,2016-06-16,32.0,2,70.0,6,16,2016,1
small,520205,765872,140.0,10.0,wedding,hourglass,gown,17,31.0,2014-11-13,34.0,4,68.0,11,13,2014,1
fit,68612,1249033,175.0,8.0,work,pear,dress,24,40.0,2017-02-22,36.0,3,70.0,2,22,2017,0
small,211846,1032906,120.0,10.0,other,athletic,dress,4,31.0,2017-03-29,34.0,2,64.0,3,29,2017,1
fit,984063,187984,112.0,10.0,date,hourglass,dress,4,35.0,2014-01-01,32.0,4,63.0,1,1,2014,1
small,936970,295745,123.0,10.0,everyday,athletic,dress,12,28.0,2016-12-21,34.0,0,64.0,12,21,2016,1
small,836813,286193,128.0,8.0,party,petite,dress,16,34.0,2018-01-04,34.0,3,59.0,1,4,2018,0
large,699733,379930,125.0,10.0,everyday,hourglass,dress,4,35.0,2017-02-24,32.0,3,64.0,2,24,2017,1
fit,42086,532135,198.0,10.0,other,hourglass,dress,28,30.0,2016-06-05,38.0,4,67.0,6,5,2016,1
large,452869,421373,129.0,8.0,wedding,apple,dress,8,34.0,2015-09-30,36.0,0,66.0,9,30,2015,0
fit,976631,989029,135.0,10.0,wedding,athletic,gown,12,30.0,2017-06-17,34.0,3,64.0,6,17,2017,1
small,105716,1289088,140.0,4.0,date,hourglass,sheath,14,30.0,2016-02-19,32.0,4,63.0,2,19,2016,0
fit,406567,2670837,135.0,8.0,work,straight & narrow,skirt,12,27.0,2017-10-17,32.0,2,70.0,10,17,2017,0
small,11598,1390469,120.0,8.0,party,pear,dress,4,35.0,2016-06-15,32.0,4,63.0,6,15,2016,0
fit,676851,2673990,140.0,10.0,party,hourglass,jumpsuit,12,22.0,2015-10-04,34.0,4,68.0,10,4,2015,1
fit,531431,2442472,165.0,8.0,everyday,athletic,coat,20,29.0,2017-10-13,36.0,2,67.0,10,13,2017,0
fit,622452,127495,165.0,6.0,party,hourglass,dress,20,33.0,2015-01-05,32.0,4,71.0,1,5,2015,0
large,126500,1493246,145.0,4.0,work,straight & narrow,dress,8,27.0,2015-08-27,34.0,0,72.0,8,27,2015,0
fit,517585,136860,125.0,10.0,wedding,hourglass,sheath,8,32.0,2014-08-17,36.0,4,64.0,8,17,2014,1
fit,60451,227716,160.0,10.0,wedding,hourglass,dress,24,31.0,2016-12-13,38.0,3,64.0,12,13,2016,1
fit,102829,2160087,125.0,8.0,party,petite,romper,8,28.0,2015-09-14,34.0,2,63.0,9,14,2015,0
fit,95975,136860,140.0,10.0,wedding,athletic,sheath,8,27.0,2014-07-08,32.0,0,63.0,7,8,2014,1
fit,869246,462822,107.0,10.0,party,petite,dress,1,29.0,2017-12-29,32.0,2,64.0,12,29,2017,1
small,525390,532252,130.0,8.0,party,straight & narrow,sheath,4,32.0,2016-09-14,34.0,0,71.0,9,14,2016,0
fit,272838,2085253,140.0,10.0,vacation,hourglass,skirt,16,30.0,2017-02-27,36.0,3,65.0,2,27,2017,1
large,644810,1435687,110.0,10.0,everyday,petite,dress,4,58.0,2016-05-13,32.0,3,64.0,5,13,2016,1
small,47002,1057664,135.0,10.0,date,straight & narrow,dress,12,31.0,2016-03-04,36.0,0,68.0,3,4,2016,1
fit,370605,1987884,145.0,10.0,wedding,pear,dress,8,28.0,2017-02-01,34.0,2,68.0,2,1,2017,1
large,691468,962489,125.0,10.0,everyday,full bust,dress,4,31.0,2016-08-10,34.0,3,63.0,8,10,2016,1
small,913800,1946466,155.0,8.0,party,hourglass,dress,16,34.0,2016-04-13,38.0,4,64.0,4,13,2016,0
large,399323,140321,155.0,4.0,formal affair,hourglass,gown,9,28.0,2013-04-18,36.0,2,68.0,4,18,2013,0
fit,397773,791847,125.0,10.0,work,apple,dress,8,37.0,2017-02-01,34.0,4,68.0,2,1,2017,1
small,128764,544964,140.0,8.0,everyday,hourglass,dress,16,30.0,2016-09-29,34.0,4,68.0,9,29,2016,0
large,136644,2444237,131.0,10.0,vacation,hourglass,top,12,43.0,2016-07-06,34.0,2,64.0,7,6,2016,1
fit,627390,152836,97.0,10.0,party,petite,mini,1,31.0,2017-01-07,32.0,0,61.0,1,7,2017,1
fit,696415,291089,124.0,10.0,date,petite,dress,4,40.0,2017-11-15,34.0,2,61.0,11,15,2017,1
fit,681432,467817,120.0,10.0,party,pear,dress,4,31.0,2017-07-24,32.0,4,60.0,7,24,2017,1
fit,742166,654025,145.0,8.0,other,athletic,sheath,16,33.0,2015-12-13,36.0,0,70.0,12,13,2015,0
large,671154,1279089,170.0,6.0,work,hourglass,dress,32,38.0,2016-05-11,36.0,4,66.0,5,11,2016,0
fit,630777,1513452,125.0,8.0,wedding,hourglass,dress,12,29.0,2017-03-27,34.0,4,63.0,3,27,2017,0
fit,871016,2559484,147.0,8.0,party,apple,jumpsuit,15,63.0,2015-12-09,38.0,3,69.0,12,9,2015,0
fit,162244,1310632,135.0,10.0,everyday,hourglass,shift,20,70.0,2016-09-29,36.0,2,65.0,9,29,2016,1
small,554872,2076492,150.0,8.0,everyday,straight & narrow,jacket,20,39.0,2016-11-28,36.0,2,70.0,11,28,2016,0
fit,257847,711795,120.0,10.0,other,straight & narrow,dress,8,22.0,2016-11-11,34.0,3,65.0,11,11,2016,1
fit,422656,772587,145.0,10.0,party,hourglass,dress,14,45.0,2017-12-11,36.0,4,65.0,12,11,2017,1
small,603079,2354093,150.0,10.0,wedding,hourglass,top,12,30.0,2016-06-27,34.0,2,65.0,6,27,2016,1
fit,937666,1534987,158.0,10.0,party,hourglass,sheath,14,26.0,2016-04-25,36.0,3,70.0,4,25,2016,1
large,533031,904766,126.0,10.0,wedding,straight & narrow,sheath,4,29.0,2017-01-10,32.0,3,68.0,1,10,2017,1
small,742593,1817073,115.0,10.0,formal affair,hourglass,dress,8,25.0,2015-03-29,32.0,4,64.0,3,29,2015,1
large,78364,2758095,150.0,8.0,everyday,athletic,coat,8,31.0,2017-01-03,34.0,4,68.0,1,3,2017,0
fit,717511,904766,120.0,10.0,formal affair,athletic,sheath,1,29.0,2016-11-21,34.0,2,64.0,11,21,2016,1
large,792209,1271400,148.0,10.0,party,pear,shift,8,29.0,2017-04-28,36.0,2,68.0,4,28,2017,1
fit,345232,136860,160.0,10.0,wedding,apple,sheath,20,38.0,2015-04-06,36.0,3,64.0,4,6,2015,1
fit,789637,154002,134.0,10.0,formal affair,full bust,gown,4,33.0,2012-08-29,36.0,3,68.0,8,29,2012,1
small,129289,2696735,160.0,8.0,work,hourglass,blazer,20,39.0,2016-06-15,32.0,4,64.0,6,15,2016,0
fit,101608,340686,114.0,8.0,wedding,petite,gown,4,32.0,2015-10-06,36.0,0,61.0,10,6,2015,0
fit,241727,1832871,115.0,8.0,party,pear,sheath,1,33.0,2015-01-16,34.0,2,63.0,1,16,2015,0
fit,295069,1800249,130.0,6.0,work,petite,dress,12,31.0,2017-01-17,36.0,3,62.0,1,17,2017,0
fit,551804,1831026,119.0,10.0,party,straight & narrow,dress,4,28.0,2016-03-01,34.0,3,68.0,3,1,2016,1
small,546705,2254041,155.0,8.0,work,hourglass,skirt,20,36.0,2017-11-07,34.0,4,62.0,11,7,2017,0
large,46304,1006741,148.0,4.0,wedding,straight & narrow,dress,16,65.0,2017-10-11,36.0,0,72.0,10,11,2017,0
fit,67024,963476,130.0,6.0,party,hourglass,sheath,8,29.0,2014-09-22,34.0,4,62.0,9,22,2014,0
large,501485,2363191,105.0,10.0,party,petite,jumpsuit,1,27.0,2016-04-07,32.0,0,62.0,4,7,2016,1
large,52239,308000,137.0,4.0,work,athletic,dress,8,48.0,2016-09-25,36.0,2,67.0,9,25,2016,0
fit,582668,1099530,120.0,8.0,date,athletic,shift,4,30.0,2016-04-18,34.0,2,65.0,4,18,2016,0
fit,968649,1437612,175.0,10.0,work,pear,dress,20,35.0,2017-06-29,36.0,3,68.0,6,29,2017,1
fit,666966,1346753,150.0,8.0,party,athletic,dress,35,49.0,2017-08-29,36.0,3,66.0,8,29,2017,0
fit,772618,1281064,114.0,10.0,party,petite,dress,8,38.0,2014-12-13,32.0,3,63.0,12,13,2014,1
fit,347760,1126889,145.0,10.0,date,athletic,dress,16,25.0,2017-04-11,36.0,2,69.0,4,11,2017,1
fit,737844,611674,145.0,10.0,party,athletic,dress,14,41.0,2017-12-13,36.0,2,68.0,12,13,2017,1
fit,495322,2589683,115.0,10.0,everyday,petite,top,4,28.0,2017-11-13,32.0,7,63.0,11,13,2017,1
fit,154090,1749401,108.0,8.0,wedding,petite,dress,1,25.0,2016-12-10,32.0,2,62.0,12,10,2016,0
