fit,user_id,item_id,weight_lbs,rating,rented_for,body_type,category,size,age,review_date,bust_size_num,bust_size_letter,height_in,review_month,review_day_of_month,review_year,recommend
fit,3997,134393,160.0,10.0,party,hourglass,dress,24,35.0,2017-10-05,36.0,5,65.0,10,5,2017,1
fit,443596,1260731,155.0,10.0,party,pear,dress,14,31.0,2016-03-23,36.0,2,66.0,3,23,2016,1
small,680418,466944,,10.0,wedding,athletic,gown,13,26.0,2015-01-08,,,68.0,1,8,2015,1
large,620835,2577550,150.0,10.0,party,athletic,jumpsuit,12,32.0,2017-06-09,36.0,2,66.0,6,9,2017,1
fit,214782,182578,120.0,8.0,wedding,athletic,maxi,0,31.0,2014-09-18,32.0,3,64.0,9,18,2014,0
small,519050,925665,130.0,10.0,party,athletic,dress,14,41.0,2015-01-12,32.0,2,67.0,1,12,2015,1
fit,683925,364092,,10.0,everyday,hourglass,dress,12,31.0,2016-07-01,,,64.0,7,1,2016,1
fit,354617,152836,122.0,10.0,formal affair,athletic,mini,4,26.0,2013-12-05,34.0,3,64.0,12,5,2013,1
fit,582495,755371,119.0,8.0,formal affair,pear,gown,12,21.0,2014-04-18,34.0,2,62.0,4,18,2014,0
fit,333338,146684,129.0,10.0,formal affair,hourglass,gown,13,53.0,2015-01-21,36.0,4,67.0,1,21,2015,1
large,677984,965768,,10.0,wedding,hourglass,gown,21,26.0,2017-11-13,36.0,3,66.0,11,13,2017,1
large,794598,2493150,115.0,6.0,everyday,athletic,romper,4,30.0,2015-07-17,32.0,3,62.0,7,17,2015,0
fit,550968,1516843,137.0,10.0,party,athletic,dress,12,54.0,2017-11-09,34.0,4,66.0,11,9,2017,1
fit,13525,763288,135.0,10.0,wedding,athletic,dress,12,27.0,2017-06-21,34.0,3,64.0,6,21,2017,1
fit,55898,123793,145.0,10.0,wedding,pear,gown,13,25.0,2013-12-26,36.0,3,56.0,12,26,2013,1
large,600375,193179,110.0,8.0,wedding,straight & narrow,dress,1,35.0,2015-10-26,32.0,3,65.0,10,26,2015,0
small,41790,1799162,113.0,8.0,date,straight & narrow,dress,4,27.0,2017-04-03,32.0,1,66.0,4,3,2017,0
fit,275613,132738,,10.0,formal affair,full bust,gown,20,38.0,2016-05-11,,,64.0,5,11,2016,1
fit,295826,154002,117.0,10.0,formal affair,athletic,gown,1,49.0,2013-02-20,34.0,2,64.0,2,20,2013,1
large,266127,2096293,145.0,8.0,wedding,hourglass,jacket,20,35.0,2016-10-19,32.0,5,66.0,10,19,2016,0
large,710825,1505204,114.0,8.0,wedding,petite,dress,4,45.0,2017-10-02,34.0,4,61.0,10,2,2017,0
fit,48274,2887640,150.0,10.0,everyday,hourglass,coat,8,30.0,2017-02-13,32.0,5,65.0,2,13,2017,1
fit,966061,309634,135.0,10.0,formal affair,athletic,dress,14,23.0,2017-05-06,34.0,2,68.0,5,6,2017,1
fit,240454,2015751,,10.0,everyday,athletic,jacket,8,31.0,2015-12-11,34.0,3,64.0,12,11,2015,1
small,268035,152836,145.0,6.0,party,full bust,mini,16,41.0,2014-07-31,34.0,4,64.0,7,31,2014,0
large,749956,1288868,,10.0,date,full bust,dress,16,29.0,2017-06-14,,,62.0,6,14,2017,1
large,355916,1142056,150.0,10.0,party,athletic,dress,12,27.0,2017-06-27,34.0,4,68.0,6,27,2017,1
fit,718564,1238932,143.0,10.0,wedding,athletic,dress,8,,2017-11-28,34.0,1,68.0,11,28,2017,1
fit,116579,596740,120.0,6.0,date,pear,dress,4,27.0,2017-05-02,32.0,1,65.0,5,2,2017,0
small,726908,469932,125.0,8.0,wedding,hourglass,dress,8,22.0,2018-01-04,32.0,4,65.0,1,4,2018,0
fit,375120,2760153,136.0,10.0,date,athletic,top,4,35.0,2016-10-20,32.0,3,67.0,10,20,2016,1
large,502927,2337876,170.0,10.0,date,hourglass,skirt,12,28.0,2016-01-05,36.0,4,65.0,1,5,2016,1
fit,342690,1714731,170.0,10.0,wedding,hourglass,gown,21,39.0,2015-02-26,36.0,3,69.0,2,26,2015,1
small,22414,859889,135.0,8.0,wedding,pear,dress,16,30.0,2016-07-13,34.0,2,64.0,7,13,2016,0
fit,235111,200640,145.0,10.0,everyday,athletic,dress,12,24.0,2017-06-28,32.0,3,67.0,6,28,2017,1
fit,692392,789767,215.0,8.0,party,hourglass,dress,45,43.0,2017-08-26,40.0,4,64.0,8,26,2017,0
fit,48265,2015956,123.0,10.0,everyday,petite,top,4,28.0,2017-09-29,32.0,4,62.0,9,29,2017,1
fit,284546,846616,145.0,10.0,formal affair,straight & narrow,dress,12,29.0,2016-11-21,34.0,1,68.0,11,21,2016,1
fit,796374,1941671,140.0,10.0,work,hourglass,sheath,12,49.0,2017-03-19,28.0,5,67.0,3,19,2017,1
small,660083,1706067,110.0,10.0,work,straight & narrow,dress,4,30.0,2017-06-04,34.0,3,66.0,6,4,2017,1
fit,886843,2923916,118.0,10.0,vacation,straight & narrow,top,8,58.0,2017-10-23,32.0,3,68.0,10,23,2017,1
large,104163,1349696,185.0,10.0,date,apple,dress,20,35.0,2016-08-02,38.0,1,65.0,8,2,2016,1
fit,144852,168610,118.0,10.0,wedding,petite,gown,7,32.0,2014-08-11,34.0,3,61.0,8,11,2014,1
fit,444708,478077,145.0,10.0,work,hourglass,dress,12,40.0,2016-11-22,36.0,3,67.0,11,22,2016,1
fit,763521,2303880,125.0,4.0,party,athletic,romper,8,36.0,2015-06-30,32.0,4,66.0,6,30,2015,0
fit,907711,240208,,10.0,party,,dress,14,35.0,2015-08-12,,,72.0,8,12,2015,1
fit,952829,1522253,165.0,8.0,other,pear,dress,20,42.0,2015-04-09,36.0,4,66.0,4,9,2015,0
fit,236834,670722,138.0,10.0,formal affair,hourglass,gown,14,38.0,2017-03-14,34.0,3,68.0,3,14,2017,1
fit,993787,1366699,175.0,10.0,party,hourglass,sheath,32,51.0,2014-11-06,34.0,3,66.0,11,6,2014,1
fit,309480,2775456,166.0,10.0,everyday,hourglass,coat,20,38.0,2016-04-18,36.0,2,72.0,4,18,2016,1
fit,671701,2182859,145.0,10.0,work,athletic,skirt,8,34.0,2017-11-16,32.0,4,67.0,11,16,2017,1
small,619685,1043392,160.0,8.0,formal affair,athletic,gown,21,36.0,2015-11-25,36.0,4,67.0,11,25,2015,0
fit,830175,1679360,130.0,8.0,everyday,athletic,dress,14,39.0,2016-07-13,34.0,4,66.0,7,13,2016,0
fit,343717,467817,,10.0,wedding,,dress,45,31.0,2016-07-15,,,70.0,7,15,2016,1
fit,232219,1976612,155.0,10.0,vacation,athletic,dress,12,28.0,2017-12-06,34.0,3,70.0,12,6,2017,1
fit,651046,276763,155.0,10.0,other,apple,dress,20,37.0,2015-08-12,36.0,4,66.0,8,12,2015,1
fit,621986,254493,100.0,8.0,formal affair,petite,dress,1,25.0,2015-05-10,,,62.0,5,10,2015,0
fit,685246,301159,145.0,10.0,party,,dress,14,25.0,2017-12-19,36.0,4,66.0,12,19,2017,1
fit,663918,466603,190.0,8.0,wedding,hourglass,gown,39,53.0,2017-11-22,42.0,3,63.0,11,22,2017,0
small,104922,168610,158.0,10.0,formal affair,hourglass,gown,25,51.0,2014-11-19,34.0,2,69.0,11,19,2014,1
fit,788756,2753495,128.0,10.0,everyday,petite,coat,12,49.0,2016-05-19,,,62.0,5,19,2016,1
fit,20659,2340200,95.0,10.0,everyday,petite,sweater,4,44.0,2016-01-27,30.0,4,62.0,1,27,2016,1
fit,536621,1106101,128.0,10.0,vacation,athletic,dress,8,32.0,2016-12-02,34.0,4,64.0,12,2,2016,1
fit,838995,943243,120.0,8.0,formal affair,hourglass,gown,5,27.0,2016-04-19,32.0,2,68.0,4,19,2016,0
large,393035,2579422,115.0,10.0,everyday,petite,jumpsuit,8,43.0,2016-10-12,36.0,4,61.0,10,12,2016,1
fit,873155,1769937,135.0,8.0,date,,dress,8,29.0,2017-11-08,36.0,3,64.0,11,8,2017,0
fit,262545,237589,150.0,10.0,party,full bust,dress,20,34.0,2017-06-14,,,67.0,6,14,2017,1
fit,873725,172914,130.0,8.0,formal affair,athletic,dress,12,42.0,2015-08-17,36.0,3,67.0,8,17,2015,0
small,844370,1770781,135.0,8.0,formal affair,hourglass,dress,8,35.0,2016-03-08,34.0,4,66.0,3,8,2016,0
fit,35367,152836,125.0,8.0,wedding,hourglass,mini,4,34.0,2014-04-28,34.0,3,64.0,4,28,2014,0
large,611904,2140811,105.0,6.0,other,petite,vest,4,34.0,2015-12-09,32.0,2,62.0,12,9,2015,0
fit,835449,1832038,135.0,10.0,formal affair,hourglass,gown,12,41.0,2017-03-25,32.0,4,63.0,3,25,2017,1
small,83679,183194,,4.0,party,,dress,24,,2014-06-09,36.0,5,67.0,6,9,2014,0
fit,346421,1082379,125.0,6.0,party,hourglass,dress,1,29.0,2014-01-02,32.0,4,66.0,1,2,2014,0
fit,443791,145417,180.0,8.0,other,hourglass,dress,20,38.0,2015-01-08,38.0,4,74.0,1,8,2015,0
large,402694,125564,,8.0,formal affair,athletic,gown,17,41.0,2013-03-27,,,71.0,3,27,2013,0
large,578886,174086,,6.0,wedding,,dress,4,35.0,2015-08-12,34.0,2,62.0,8,12,2015,0
fit,383021,2223739,125.0,10.0,party,apple,top,14,25.0,2017-12-28,36.0,4,65.0,12,28,2017,1
large,607421,1175903,,8.0,party,,gown,25,46.0,2014-06-17,36.0,4,73.0,6,17,2014,0
fit,103103,721424,160.0,10.0,everyday,hourglass,dress,20,29.0,2016-03-07,36.0,4,68.0,3,7,2016,1
fit,266380,1772362,150.0,10.0,wedding,hourglass,dress,20,38.0,2017-06-19,34.0,4,63.0,6,19,2017,1
large,210798,349579,145.0,10.0,formal affair,hourglass,dress,16,34.0,2016-07-06,34.0,3,68.0,7,6,2016,1
fit,624737,414009,103.0,10.0,wedding,petite,sheath,1,31.0,2017-01-09,32.0,3,62.0,1,9,2017,1
fit,889155,1257812,,10.0,work,hourglass,dress,8,45.0,2017-06-30,,,67.0,6,30,2017,1
small,81904,1226293,,8.0,other,hourglass,shift,12,31.0,2014-06-02,34.0,2,64.0,6,2,2014,0
fit,27229,1725162,142.0,10.0,vacation,hourglass,dress,8,27.0,2017-05-22,34.0,2,65.0,5,22,2017,1
fit,374461,1875650,110.0,10.0,work,petite,dress,4,31.0,2016-10-16,32.0,2,64.0,10,16,2016,1
fit,105342,1851598,155.0,8.0,wedding,hourglass,sheath,16,31.0,2016-08-10,36.0,4,66.0,8,10,2016,0
small,473407,330238,,10.0,formal affair,,sheath,20,24.0,2017-11-06,,,70.0,11,6,2017,1
fit,72678,1676837,,10.0,wedding,full bust,dress,20,23.0,2016-06-27,38.0,4,62.0,6,27,2016,1
fit,898069,1567231,,10.0,wedding,petite,sheath,14,35.0,2017-10-31,34.0,2,61.0,10,31,2017,1
fit,697628,1213427,129.0,10.0,wedding,,gown,4,30.0,2017-06-06,34.0,2,65.0,6,6,2017,1
small,251554,152836,135.0,10.0,wedding,hourglass,mini,16,28.0,2014-05-16,34.0,3,65.0,5,16,2014,1
fit,256185,140321,140.0,10.0,other,hourglass,gown,8,24.0,2016-04-12,34.0,4,67.0,4,12,2016,1
fit,475724,935316,,10.0,wedding,pear,dress,4,25.0,2017-03-26,32.0,3,64.0,3,26,2017,1
fit,46566,2918587,116.0,10.0,vacation,straight & narrow,jacket,4,50.0,2017-10-26,32.0,3,64.0,10,26,2017,1
fit,645805,136110,145.0,10.0,other,full bust,dress,16,31.0,2014-02-17,32.0,4,66.0,2,17,2014,1
small,58418,985087,130.0,6.0,formal affair,pear,gown,12,29.0,2015-04-22,34.0,3,66.0,4,22,2015,0
fit,792209,786827,148.0,10.0,everyday,pear,dress,14,29.0,2016-07-27,36.0,2,68.0,7,27,2016,1
fit,172983,131533,115.0,10.0,formal affair,petite,gown,4,24.0,2014-07-15,32.0,4,63.0,7,15,2014,1
fit,643554,858304,,8.0,party,hourglass,dress,20,38.0,2015-05-18,38.0,4,70.0,5,18,2015,0
small,80496,1527946,150.0,10.0,date,athletic,sheath,20,30.0,2016-02-16,34.0,4,65.0,2,16,2016,1
small,347742,862446,,6.0,formal affair,,gown,13,,2017-10-09,34.0,3,71.0,10,9,2017,0
fit,533354,125465,,8.0,formal affair,hourglass,gown,40,25.0,2014-04-06,,,,4,6,2014,0
fit,437571,145906,137.0,10.0,wedding,straight & narrow,gown,8,30.0,2012-08-14,,,66.0,8,14,2012,1
fit,609369,452942,153.0,10.0,formal affair,hourglass,dress,12,37.0,2017-07-10,34.0,3,66.0,7,10,2017,1
fit,553336,1695878,165.0,10.0,other,hourglass,dress,24,37.0,2016-10-03,38.0,3,67.0,10,3,2016,1
fit,144450,2063202,130.0,10.0,other,apple,romper,20,35.0,2014-06-09,36.0,2,63.0,6,9,2014,1
fit,469060,1547971,122.0,8.0,formal affair,straight & narrow,gown,2,24.0,2016-04-13,32.0,2,69.0,4,13,2016,0
fit,576301,168592,137.0,10.0,formal affair,hourglass,gown,4,42.0,2014-12-15,34.0,4,64.0,12,15,2014,1
fit,269701,1530271,,10.0,wedding,petite,dress,12,32.0,2017-10-18,34.0,2,61.0,10,18,2017,1
fit,449135,172027,145.0,8.0,other,athletic,dress,8,30.0,2013-11-07,34.0,4,66.0,11,7,2013,0
fit,904958,1465348,125.0,10.0,everyday,full bust,dress,4,48.0,2015-07-09,34.0,4,65.0,7,9,2015,1
fit,633585,537285,130.0,8.0,wedding,athletic,dress,8,31.0,2016-09-05,34.0,3,67.0,9,5,2016,0
large,52469,1413486,120.0,10.0,work,hourglass,dress,12,60.0,2017-06-18,36.0,3,64.0,6,18,2017,1
small,631817,1449570,145.0,10.0,wedding,pear,dress,12,28.0,2015-06-09,36.0,2,66.0,6,9,2015,1
fit,557458,2090997,,8.0,date,hourglass,jumpsuit,20,35.0,2016-12-11,36.0,4,66.0,12,11,2016,0
fit,139262,2321929,165.0,10.0,everyday,hourglass,top,20,36.0,2017-10-02,36.0,4,69.0,10,2,2017,1
fit,118182,301873,140.0,10.0,party,hourglass,sheath,12,51.0,2015-03-15,,,64.0,3,15,2015,1
fit,587492,1567172,115.0,10.0,wedding,athletic,dress,8,26.0,2017-03-26,34.0,4,62.0,3,26,2017,1
fit,463401,2622849,,10.0,everyday,hourglass,skirt,12,41.0,2017-10-11,,,64.0,10,11,2017,1
large,675149,124553,115.0,8.0,work,petite,dress,4,25.0,2016-02-16,32.0,2,62.0,2,16,2016,0
fit,492384,1698166,145.0,10.0,work,athletic,dress,12,29.0,2016-11-03,34.0,4,66.0,11,3,2016,1
fit,369514,1188641,136.0,10.0,party,pear,dress,8,34.0,2016-06-29,34.0,1,65.0,6,29,2016,1
small,390396,148690,,6.0,formal affair,pear,dress,24,36.0,2014-10-24,36.0,3,65.0,10,24,2014,0
large,568939,858828,,10.0,party,full bust,sheath,24,51.0,2016-10-16,,,67.0,10,16,2016,1
fit,866301,985087,143.0,10.0,formal affair,,gown,16,17.0,2016-08-22,36.0,3,64.0,8,22,2016,1
large,802716,1697200,110.0,8.0,wedding,petite,dress,1,33.0,2014-06-30,32.0,2,60.0,6,30,2014,0
fit,958979,123793,110.0,10.0,formal affair,petite,gown,4,44.0,2013-10-04,32.0,4,61.0,10,4,2013,1
fit,39934,344877,140.0,10.0,everyday,apple,maxi,16,35.0,2016-05-01,34.0,3,67.0,5,1,2016,1
fit,751632,1687082,,10.0,formal affair,,gown,17,29.0,2017-03-16,36.0,3,65.0,3,16,2017,1
small,51637,2635020,140.0,8.0,everyday,athletic,top,14,33.0,2017-01-12,34.0,2,67.0,1,12,2017,0
fit,83718,582430,125.0,10.0,work,,dress,8,26.0,2017-11-02,32.0,4,66.0,11,2,2017,1
fit,180731,2654735,120.0,10.0,party,,jacket,8,28.0,2017-01-14,,,66.0,1,14,2017,1
large,145344,1832896,112.0,10.0,wedding,,sheath,4,29.0,2016-05-22,,,59.0,5,22,2016,1
small,977243,286193,163.0,8.0,everyday,hourglass,dress,20,39.0,2017-12-25,36.0,4,71.0,12,25,2017,0
fit,377867,1695279,150.0,10.0,wedding,athletic,sheath,16,28.0,2014-06-13,34.0,1,,6,13,2014,1
fit,37518,1738690,107.0,10.0,wedding,petite,dress,1,34.0,2014-08-09,32.0,2,65.0,8,9,2014,1
fit,265321,1626759,230.0,8.0,formal affair,hourglass,gown,34,34.0,2017-12-17,38.0,4,64.0,12,17,2017,0
fit,739866,166633,128.0,8.0,wedding,athletic,mini,8,32.0,2015-02-11,,,65.0,2,11,2015,0
fit,64958,140877,120.0,8.0,formal affair,hourglass,gown,8,28.0,2013-11-12,34.0,1,67.0,11,12,2013,0
small,305243,181453,145.0,10.0,wedding,straight & narrow,dress,16,28.0,2012-03-14,34.0,3,67.0,3,14,2012,1
fit,832158,2337876,145.0,10.0,other,pear,skirt,24,28.0,2015-02-15,36.0,2,65.0,2,15,2015,1
fit,868229,2365085,123.0,10.0,vacation,hourglass,jacket,8,33.0,2017-11-15,32.0,5,64.0,11,15,2017,1
fit,343992,2340996,140.0,8.0,formal affair,,jumpsuit,14,25.0,2016-06-15,38.0,2,64.0,6,15,2016,0
fit,594921,1225430,106.0,10.0,date,pear,dress,4,26.0,2017-03-07,32.0,1,61.0,3,7,2017,1
small,94822,189303,,10.0,formal affair,hourglass,sheath,45,28.0,2014-04-29,38.0,4,68.0,4,29,2014,1
small,31101,637670,,10.0,formal affair,hourglass,gown,24,41.0,2016-08-29,34.0,4,66.0,8,29,2016,1
small,470748,133584,150.0,10.0,party,hourglass,dress,24,31.0,2016-03-14,36.0,2,63.0,3,14,2016,1
fit,390243,2757438,120.0,8.0,everyday,pear,top,4,35.0,2016-08-11,34.0,2,62.0,8,11,2016,0
fit,230634,140321,140.0,10.0,wedding,athletic,gown,12,50.0,2014-02-26,34.0,2,70.0,2,26,2014,1
fit,170120,1076484,158.0,10.0,formal affair,,dress,20,23.0,2017-03-25,36.0,4,64.0,3,25,2017,1
fit,413575,145417,140.0,8.0,formal affair,athletic,dress,14,39.0,2016-02-21,34.0,4,69.0,2,21,2016,0
small,415447,164593,130.0,10.0,wedding,straight & narrow,dress,12,32.0,2014-10-03,34.0,2,65.0,10,3,2014,1
fit,147020,2141414,130.0,8.0,work,athletic,top,14,41.0,2015-06-16,34.0,4,64.0,6,16,2015,0
small,297985,643385,129.0,8.0,formal affair,athletic,dress,4,28.0,2017-10-18,34.0,3,65.0,10,18,2017,0
fit,779203,2927762,190.0,10.0,everyday,hourglass,blouse,20,29.0,2016-07-05,36.0,2,69.0,7,5,2016,1
fit,184044,1680252,160.0,10.0,work,athletic,mini,20,36.0,2015-11-11,34.0,4,68.0,11,11,2015,1
fit,42545,746366,121.0,6.0,wedding,pear,maxi,4,34.0,2017-09-10,30.0,4,66.0,9,10,2017,0
fit,904445,144727,,10.0,party,hourglass,sheath,39,36.0,2015-06-19,38.0,4,69.0,6,19,2015,1
small,341039,178058,140.0,8.0,party,hourglass,dress,16,38.0,2014-03-30,36.0,3,64.0,3,30,2014,0
fit,393701,1655531,115.0,10.0,formal affair,athletic,maxi,4,31.0,2015-06-10,34.0,3,64.0,6,10,2015,1
fit,18782,1998748,,10.0,date,athletic,blouse,14,32.0,2017-06-27,34.0,2,68.0,6,27,2017,1
fit,745281,1130860,145.0,10.0,work,apple,dress,16,38.0,2017-11-09,32.0,5,65.0,11,9,2017,1
large,293605,1367424,,10.0,wedding,full bust,dress,32,33.0,2014-09-09,38.0,4,73.0,9,9,2014,1
fit,366523,174086,110.0,10.0,wedding,petite,dress,1,41.0,2015-05-04,32.0,2,61.0,5,4,2015,1
fit,506175,985499,107.0,8.0,formal affair,petite,gown,4,34.0,2016-04-19,32.0,2,63.0,4,19,2016,0
large,145486,296781,165.0,6.0,party,pear,gown,29,42.0,2017-07-06,36.0,2,69.0,7,6,2017,0
fit,600599,1285250,195.0,10.0,wedding,hourglass,dress,24,28.0,2017-10-16,36.0,4,68.0,10,16,2017,1
large,736674,1501483,180.0,8.0,formal affair,pear,ballgown,28,46.0,2017-12-21,36.0,2,61.0,12,21,2017,0
fit,766361,1861000,120.0,10.0,everyday,hourglass,dress,4,22.0,2017-05-22,34.0,2,64.0,5,22,2017,1
small,786117,451591,140.0,8.0,work,athletic,dress,12,35.0,2016-06-10,36.0,2,67.0,6,10,2016,0
fit,981306,1041724,125.0,10.0,wedding,petite,dress,14,50.0,2017-12-30,32.0,2,63.0,12,30,2017,1
fit,757046,1746967,135.0,10.0,formal affair,hourglass,dress,8,26.0,2017-10-15,32.0,2,64.0,10,15,2017,1
fit,215714,1859039,110.0,6.0,wedding,straight & narrow,dress,4,37.0,2014-10-27,34.0,3,66.0,10,27,2014,0
fit,350742,1328898,120.0,10.0,formal affair,hourglass,gown,8,44.0,2017-10-30,32.0,4,65.0,10,30,2017,1
fit,347873,1609392,,10.0,other,full bust,sheath,20,45.0,2014-08-11,38.0,4,67.0,8,11,2014,1
small,664878,1356952,150.0,8.0,wedding,athletic,dress,12,25.0,2017-10-18,34.0,2,69.0,10,18,2017,0
fit,22685,1425852,145.0,6.0,everyday,athletic,dress,8,29.0,2017-01-31,34.0,2,63.0,1,31,2017,0
fit,177016,1475816,125.0,10.0,wedding,petite,dress,4,35.0,2017-09-08,32.0,2,66.0,9,8,2017,1
large,505265,1228651,,10.0,wedding,apple,dress,28,30.0,2015-11-24,,,65.0,11,24,2015,1
fit,438909,1959943,140.0,10.0,work,pear,sheath,16,38.0,2015-05-15,34.0,2,65.0,5,15,2015,1
fit,316931,1427750,153.0,10.0,wedding,hourglass,dress,24,25.0,2016-05-09,36.0,4,63.0,5,9,2016,1
fit,884345,2926997,,8.0,everyday,pear,top,4,33.0,2016-09-19,32.0,3,60.0,9,19,2016,0
fit,692788,1121730,140.0,8.0,formal affair,hourglass,sheath,20,55.0,2015-04-23,34.0,1,66.0,4,23,2015,0
small,231885,1869056,150.0,8.0,other,,dress,20,31.0,2016-09-06,34.0,3,70.0,9,6,2016,0
small,172925,1949394,130.0,10.0,wedding,athletic,sheath,12,26.0,2017-09-20,34.0,4,67.0,9,20,2017,1
small,822018,2046224,150.0,8.0,date,full bust,jacket,24,35.0,2016-05-10,36.0,4,63.0,5,10,2016,0
fit,472550,141688,124.0,10.0,wedding,petite,gown,16,32.0,2015-09-10,34.0,4,62.0,9,10,2015,1
fit,541822,1364569,135.0,8.0,work,petite,sheath,12,26.0,2016-07-18,34.0,1,62.0,7,18,2016,0
small,109137,1229740,135.0,10.0,formal affair,hourglass,gown,12,27.0,2015-10-17,34.0,3,67.0,10,17,2015,1
fit,138532,209668,156.0,6.0,party,hourglass,dress,12,28.0,2016-04-20,36.0,3,64.0,4,20,2016,0
fit,935076,1879504,140.0,8.0,wedding,straight & narrow,sheath,14,37.0,2016-10-02,36.0,2,63.0,10,2,2016,0
fit,399726,293370,118.0,10.0,party,athletic,dress,4,35.0,2014-11-21,32.0,3,63.0,11,21,2014,1
large,99995,1391477,,10.0,work,hourglass,dress,14,35.0,2016-08-31,,,66.0,8,31,2016,1
fit,261453,2444721,205.0,10.0,everyday,hourglass,jumpsuit,24,23.0,2016-06-15,38.0,4,72.0,6,15,2016,1
fit,100578,226278,,10.0,other,,shift,16,30.0,2016-05-04,,,66.0,5,4,2016,1
large,242615,1697200,,8.0,wedding,petite,dress,8,27.0,2017-12-08,34.0,5,60.0,12,8,2017,0
fit,576001,1805488,122.0,10.0,other,athletic,dress,8,29.0,2014-08-29,34.0,3,62.0,8,29,2014,1
small,396546,1135348,145.0,8.0,formal affair,athletic,gown,12,36.0,2017-06-27,34.0,1,64.0,6,27,2017,0
fit,752725,653200,160.0,10.0,wedding,hourglass,dress,20,29.0,2016-10-19,36.0,3,67.0,10,19,2016,1
small,970440,429191,185.0,4.0,wedding,full bust,dress,28,34.0,2015-01-20,,,69.0,1,20,2015,0
small,67925,921642,115.0,10.0,wedding,,dress,14,42.0,2017-09-18,34.0,2,63.0,9,18,2017,1
large,635356,130259,,8.0,party,hourglass,dress,8,46.0,2014-02-04,34.0,4,63.0,2,4,2014,0
large,157520,364862,117.0,10.0,vacation,hourglass,dress,4,27.0,2017-07-07,32.0,3,68.0,7,7,2017,1
fit,512547,124204,,10.0,party,athletic,dress,14,25.0,2013-12-18,,,64.0,12,18,2013,1
small,299675,1023159,126.0,8.0,party,hourglass,sheath,4,32.0,2016-03-04,34.0,3,64.0,3,4,2016,0
fit,957558,1674806,115.0,10.0,wedding,straight & narrow,sheath,4,35.0,2017-10-09,32.0,2,66.0,10,9,2017,1
fit,123871,1872602,116.0,10.0,wedding,pear,dress,1,37.0,2016-05-25,34.0,4,64.0,5,25,2016,1
fit,613431,1851598,,10.0,wedding,athletic,sheath,12,37.0,2016-10-19,36.0,2,64.0,10,19,2016,1
fit,946138,1626903,115.0,8.0,wedding,petite,dress,4,31.0,2016-11-19,34.0,1,62.0,11,19,2016,0
fit,485172,137585,135.0,10.0,party,petite,sheath,16,30.0,2013-12-23,38.0,2,61.0,12,23,2013,1
large,408788,132738,185.0,10.0,formal affair,pear,gown,28,38.0,2017-05-05,38.0,3,68.0,5,5,2017,1
small,820493,175600,168.0,4.0,party,hourglass,dress,20,38.0,2013-08-28,34.0,4,70.0,8,28,2013,0
fit,996512,2623770,134.0,10.0,everyday,athletic,blouse,8,28.0,2016-10-03,34.0,3,67.0,10,3,2016,1
large,257154,295072,140.0,8.0,work,pear,dress,12,28.0,2015-10-01,34.0,2,70.0,10,1,2015,0
fit,874907,503972,110.0,8.0,wedding,straight & narrow,gown,2,37.0,2016-04-06,32.0,1,67.0,4,6,2016,0
fit,13878,834814,136.0,10.0,formal affair,hourglass,gown,12,40.0,2017-12-03,34.0,5,66.0,12,3,2017,1
fit,974590,1213427,135.0,8.0,formal affair,athletic,gown,8,29.0,2016-08-03,34.0,2,65.0,8,3,2016,0
fit,248535,1404266,145.0,10.0,everyday,hourglass,dress,12,30.0,2017-10-23,34.0,4,67.0,10,23,2017,1
fit,212850,174391,130.0,10.0,wedding,full bust,dress,12,33.0,2015-06-08,36.0,4,60.0,6,8,2015,1
fit,124566,1493246,135.0,10.0,party,straight & narrow,dress,12,37.0,2016-11-10,36.0,3,73.0,11,10,2016,1
small,676928,932152,139.0,8.0,work,hourglass,dress,20,38.0,2016-06-16,36.0,3,62.0,6,16,2016,0
fit,113652,133584,170.0,10.0,party,pear,dress,24,31.0,2014-06-02,36.0,1,68.0,6,2,2014,1
fit,353015,135750,109.0,10.0,other,athletic,shift,1,36.0,2014-05-26,32.0,1,62.0,5,26,2014,1
fit,676440,1880689,133.0,8.0,formal affair,straight & narrow,gown,16,41.0,2017-06-12,34.0,3,64.0,6,12,2017,0
fit,248141,1940267,145.0,10.0,wedding,,gown,21,25.0,2017-08-24,34.0,3,71.0,8,24,2017,1
fit,927813,2963850,120.0,10.0,everyday,petite,skirt,8,29.0,2017-03-27,34.0,3,61.0,3,27,2017,1
fit,188164,1707988,132.0,10.0,other,hourglass,dress,16,53.0,2017-08-09,36.0,4,62.0,8,9,2017,1
fit,710675,1099773,180.0,10.0,wedding,hourglass,dress,20,30.0,2016-09-05,36.0,4,68.0,9,5,2016,1
fit,974490,1706448,,10.0,work,hourglass,dress,8,25.0,2017-12-09,32.0,3,62.0,12,9,2017,1
fit,298311,547674,115.0,8.0,wedding,athletic,dress,4,31.0,2014-10-16,34.0,2,64.0,10,16,2014,0
large,919617,1422015,140.0,4.0,wedding,athletic,dress,17,28.0,2015-07-09,34.0,2,67.0,7,9,2015,0
large,566967,843274,120.0,8.0,work,straight & narrow,shirtdress,12,56.0,2017-09-06,36.0,1,64.0,9,6,2017,0
small,87667,1770781,,8.0,wedding,hourglass,dress,8,33.0,2015-10-06,32.0,4,64.0,10,6,2015,0
fit,485927,2722274,185.0,6.0,everyday,athletic,top,16,22.0,2017-08-09,36.0,4,66.0,8,9,2017,0
